index,set
46,train
628,train
36,train
73,train
347,train
576,train
644,train
121,train
736,train
551,train
686,train
640,train
101,train
173,train
467,train
673,train
240,train
290,train
464,train
741,train
244,train
86,train
518,train
742,train
35,train
699,train
609,train
396,train
703,train
514,train
368,train
393,train
731,test
215,test
13,test
427,test
603,test
300,test
355,test
245,test
56,test
716,test
237,test
715,test
759,test
308,test
662,test
542,test
541,test
749,test
750,test
391,test
560,test
235,test
45,test
579,test
569,test
115,test
337,test
131,test
502,test
404,test
283,test
264,test
261,test
193,test
22,test
298,test
99,test
681,test
186,test
546,test
185,test
419,test
207,test
701,test
31,test
706,test
326,test
189,test
236,test
476,test
647,test
693,test
535,test
2,test
430,test
416,test
690,test
421,test
383,test
274,test
44,test
503,test
136,test
57,test
418,test
18,test
331,test
643,test
286,test
570,test
139,test
537,test
113,test
495,test
123,test
58,test
304,test
765,test
174,test
505,test
288,test
247,test
651,test
232,test
374,test
652,test
67,test
717,test
550,test
74,test
694,test
203,test
563,test
5,test
71,test
596,test
439,test
311,test
410,test
373,test
762,test
176,test
608,test
519,test
456,test
307,test
726,test
389,test
688,test
459,test
610,test
47,test
140,test
687,test
62,test
692,test
412,test
222,test
568,test
601,test
449,test
122,test
500,test
734,test
10,test
162,test
589,test
727,test
382,test
354,test
585,test
627,test
361,test
482,test
351,test
253,test
671,test
672,test
745,test
28,test
92,test
340,test
566,test
707,test
599,test
473,test
257,test
486,test
460,test
94,test
200,test
272,test
653,test
536,test
