index,set
33361,train
44011,train
63117,train
64112,train
30738,train
46642,train
49282,train
47548,train
48197,train
69128,train
47564,train
35189,train
60229,train
6416,train
48118,train
49972,train
13932,train
34392,train
67968,train
3663,train
46743,train
60069,train
8415,train
18631,train
41427,train
20166,train
63486,train
7471,train
30270,train
61127,train
52201,train
58491,train
28459,train
42466,train
33744,train
35630,train
42581,train
13501,train
35068,train
16126,train
11982,train
16520,train
68721,train
44508,train
14451,train
57199,train
17509,train
61797,train
3051,train
32496,train
43492,train
48451,train
70109,train
44786,train
61423,train
18005,train
69280,train
23089,train
61897,train
64655,train
51862,train
53234,train
54263,train
45558,train
6800,train
35616,train
32558,train
65934,train
33291,train
53921,train
33178,train
60207,train
47997,train
56728,train
13702,train
11827,train
15501,train
38978,train
18353,train
34036,train
69289,train
14856,train
27832,train
50079,train
47512,train
4986,train
46404,train
57691,train
54638,train
34641,train
57514,train
42487,train
58461,train
49818,train
23296,train
38254,train
62657,train
14386,train
28537,train
39801,train
56785,train
67251,train
63190,train
27438,train
29370,train
61479,train
65749,train
28008,train
47584,train
56031,train
46879,train
57518,train
43812,train
57969,train
43794,train
69137,train
1445,train
19413,train
27154,train
11624,train
64774,train
46103,train
33566,train
60833,train
55939,train
24265,train
18929,train
27794,train
20379,train
15960,train
54386,train
56814,train
3646,train
67173,train
19091,train
69344,train
64950,train
51031,train
36330,train
57627,train
38747,train
31415,train
59614,train
27257,train
46539,train
3814,train
54105,train
46004,train
47986,train
27065,train
32012,train
21270,train
69769,train
33739,train
38931,train
68344,train
62575,train
58277,train
31872,train
5770,train
33545,train
23336,train
39134,train
10210,train
20404,train
41136,train
68438,train
25527,train
60552,train
63426,train
43835,train
22938,train
56794,train
28587,train
29593,train
39495,train
26328,train
11680,train
10245,train
51611,train
26522,train
63295,train
34929,train
8067,train
45280,train
18956,train
34780,train
7689,train
33330,train
34127,train
6405,train
28118,train
4154,train
16736,train
19993,train
53964,train
39661,train
65779,train
64122,train
26832,train
48838,train
35425,train
69514,train
62425,train
37002,train
1517,train
17130,train
35379,train
36099,train
12332,train
30128,train
49842,train
50718,train
60534,train
35304,train
63730,train
62917,train
65332,train
41533,train
28038,train
51089,train
39361,train
62521,train
11331,train
3560,train
41756,train
27416,train
5261,train
43286,train
60142,train
30076,train
67193,train
43169,train
65044,train
53687,train
11722,train
8277,train
38235,train
2998,train
16326,train
34726,train
23471,train
63985,train
1301,train
45631,train
60245,train
25690,train
6684,train
64454,train
39014,train
29373,train
67085,train
44872,train
57458,train
3821,train
14725,train
53580,train
43087,train
48699,train
52611,train
63640,train
57283,train
44963,train
51961,train
69342,train
4581,train
2554,train
18873,train
60272,train
25375,train
27743,train
61973,train
35423,train
24385,train
13600,train
17333,train
57548,train
53357,train
43204,train
4919,train
64682,train
56882,train
30353,train
31461,train
5418,train
22427,train
4673,train
34160,train
64661,train
3851,train
60365,train
4709,train
6680,train
66919,train
52186,train
57833,train
31781,train
65453,train
12009,train
22979,train
58357,train
10180,train
19349,train
44782,train
22701,train
22355,train
10291,train
45681,train
30183,train
42452,train
23556,train
57301,train
1103,train
48940,train
55493,train
32114,train
45941,train
68188,train
57273,train
54825,train
5978,train
12868,train
33091,train
240,train
7071,train
754,train
47176,train
50110,train
55062,train
41401,train
1461,train
35462,train
54680,train
57329,train
16678,train
8039,train
69125,train
51587,train
4397,train
3407,train
49245,train
23948,train
31753,train
22589,train
6438,train
42780,train
14542,train
18796,train
69864,train
60443,train
28478,train
65048,train
37839,train
26912,train
64872,train
60446,train
68483,train
37591,train
13562,train
36482,train
9697,train
25838,train
32627,train
62777,train
8429,train
1151,train
1414,train
361,train
50382,train
25564,train
43573,train
20485,train
26286,train
31975,train
10445,train
30674,train
66373,train
66828,train
5839,train
37359,train
59577,train
64986,train
19131,train
33741,train
30398,train
70135,train
64062,train
42467,train
43219,train
69846,train
55111,train
19253,train
27433,train
33888,train
17504,train
65257,train
24378,train
55656,train
61572,train
49618,train
62818,train
48665,train
36563,train
10118,train
40107,train
53880,train
13583,train
64282,train
53438,train
59005,train
21219,train
26002,train
46518,train
18848,train
22524,train
55825,train
56108,train
13724,train
64509,train
21836,train
19842,train
69480,train
55876,train
54371,train
50037,train
9408,train
44279,train
5447,train
35681,train
3159,train
48093,train
47784,train
65072,train
17833,train
22022,train
18305,train
37888,train
6875,train
3885,train
57662,train
69503,train
7833,train
21926,train
13084,train
15823,train
5683,train
59566,train
39211,train
45369,train
40861,train
22033,train
35520,train
18668,train
65884,train
47013,train
11082,train
53286,train
27869,train
39983,train
32463,train
58000,train
51551,train
66753,train
43586,train
944,train
120,train
38196,train
20413,train
65471,train
54692,train
26044,train
26538,train
59095,train
70449,train
3027,train
30233,train
2190,train
7542,train
57591,train
14008,train
15619,train
10463,train
1519,train
53610,train
11467,train
8792,train
6904,train
34404,train
34578,train
2080,train
41953,train
32786,train
69070,train
56642,train
45052,train
61285,train
34943,train
68250,train
38207,train
57081,train
35638,train
10593,train
45804,train
49114,train
315,train
51756,train
49892,train
30111,train
39913,train
24619,train
62751,train
58792,train
45756,train
46565,train
66359,train
38019,train
46285,train
40478,train
10712,train
8716,train
36403,train
32001,train
4965,train
28010,train
66906,train
11793,train
61003,train
17561,train
17066,train
50357,train
28605,train
46471,train
41961,train
4638,train
37578,train
59455,train
7662,train
51772,train
68217,train
70057,train
69477,train
24695,train
33103,train
49062,train
60936,train
10088,train
58517,train
9153,train
37560,train
56613,train
18731,train
45898,train
32714,train
16547,train
52986,train
63068,train
26645,train
49405,train
29108,train
39810,train
46098,train
14798,train
24890,train
38921,train
8983,train
37058,train
13261,train
47430,train
49649,train
32984,train
35724,train
31081,train
44814,train
18317,train
508,train
48173,train
48613,train
60918,train
43987,train
1031,train
19313,train
28292,train
220,train
9734,train
64903,train
49054,train
40188,train
21466,train
7466,train
42041,train
69791,train
70308,train
7719,train
68611,train
28597,train
24360,train
50791,train
15627,train
69841,train
23757,train
67409,train
41952,train
9248,train
17149,train
66019,train
18960,train
62219,train
24350,train
11365,train
29906,train
50091,train
4392,train
49155,train
12691,train
63602,train
21330,train
61775,train
37453,train
64039,train
20462,train
47945,train
67814,train
40840,train
26495,train
53987,train
68585,train
6634,train
65070,train
58791,train
12664,train
19293,train
49958,train
14470,train
13997,train
48765,train
54924,train
31735,train
67018,train
25035,train
50710,train
59912,train
37326,train
35976,train
57319,train
65604,train
49018,train
32881,train
49422,train
62395,train
35531,train
11830,train
34954,train
51813,train
32591,train
24661,train
42012,train
61292,train
23810,train
63838,train
37327,train
26546,train
19934,train
36553,train
28329,train
36730,train
12635,train
17816,train
40094,train
10761,train
16269,train
51807,train
32520,train
30437,train
29530,train
63515,train
20389,train
50505,train
5991,train
62237,train
17303,train
54658,train
16022,train
37738,train
48790,train
48761,train
24797,train
51071,train
23564,train
19942,train
64188,train
28280,train
24627,train
27241,train
57511,train
33759,train
65579,train
3888,train
6724,train
30413,train
32847,train
16667,train
34937,train
45486,train
39412,train
33997,train
42032,train
3534,train
39621,train
19693,train
41862,train
19763,train
5126,train
19492,train
54413,train
24857,train
47024,train
225,train
34708,train
42582,train
6718,train
64567,train
52403,train
15745,train
20613,train
18276,train
59909,train
7106,train
20177,train
69642,train
35906,train
8923,train
30492,train
69182,train
8050,train
46761,train
37048,train
2218,train
65050,train
4721,train
35057,train
13342,train
60452,train
30604,train
52404,train
36008,train
34579,train
23285,train
65587,train
65810,train
9552,train
53570,train
37742,train
10098,train
18328,train
35859,train
47255,train
65773,train
60950,train
3275,train
12445,train
69551,train
46015,train
35081,train
48345,train
21707,train
15032,train
50569,train
45298,train
16513,train
13595,train
57889,train
35285,train
24143,train
65309,train
39703,train
11759,train
53404,train
54026,train
1066,train
67742,train
36822,train
1397,train
29230,train
32499,train
7963,train
1323,train
57326,train
18378,train
49443,train
62360,train
45034,train
40762,train
70487,train
1672,train
61501,train
32746,train
36179,train
69443,train
14901,train
64657,train
8552,train
44235,train
32868,train
67524,train
37415,train
43405,train
42061,train
26246,train
1894,train
24605,train
23179,train
2569,train
50485,train
22667,train
38134,train
29265,train
26000,train
24480,train
16758,train
811,train
33766,train
40585,train
43043,train
53069,train
65667,train
14554,train
63867,train
20246,train
70054,train
21872,train
63019,train
24160,train
69965,train
36409,train
12177,train
48132,train
53636,train
46185,train
63916,train
50237,train
9100,train
65538,train
66742,train
54174,train
42923,train
56203,train
52391,train
67858,train
66622,train
9673,train
56275,train
67817,train
23811,train
42764,train
4642,train
14712,train
57807,train
26381,train
12085,train
68304,train
33204,train
22690,train
39881,train
19811,train
67886,train
19912,train
18613,train
8387,train
50658,train
35880,train
18266,train
28176,train
27275,train
59752,train
39225,train
63327,train
43138,train
26049,train
24800,train
25012,train
56687,train
29317,train
22649,train
32866,train
55617,train
51372,train
18601,train
64014,train
23540,train
16116,train
43081,train
20185,train
6937,train
36798,train
24204,train
58731,train
54588,train
70631,train
25396,train
53899,train
36820,train
64625,train
50537,train
61918,train
24073,train
37778,train
35748,train
10746,train
3804,train
24644,train
38587,train
17150,train
67888,train
37023,train
24133,train
57575,train
69988,train
1034,train
52816,train
39501,train
38318,train
48701,train
22184,train
35650,train
29281,train
47677,train
54243,train
20524,train
51904,train
56647,train
61995,train
9343,train
54320,train
21006,train
34139,train
57542,train
9602,train
42315,train
3291,train
35945,train
31457,train
59991,train
48728,train
70492,train
47293,train
6490,train
57846,train
54749,train
53383,train
55378,train
55555,train
3289,train
24748,train
17918,train
50595,train
30613,train
41302,train
7243,train
39795,train
55349,train
6026,train
4278,train
51426,train
27214,train
69256,train
2900,train
2453,train
26307,train
30378,train
10270,train
11577,train
26459,train
10629,train
60636,train
20345,train
60516,train
10254,train
46328,train
16446,train
38813,train
48204,train
65117,train
42397,train
51457,train
35852,train
61125,train
8451,train
54253,train
7058,train
42021,train
37598,train
9986,train
2495,train
16541,train
30461,train
65482,train
6265,train
47492,train
57451,train
30848,train
37733,train
26821,train
17147,train
55966,train
6236,train
4639,train
22875,train
5702,train
9733,train
44043,train
49230,train
4448,train
44558,train
50732,train
28534,train
52705,train
14329,train
6967,train
70662,train
61948,train
69672,train
61759,train
56255,train
20879,train
58013,train
29903,train
17053,train
29996,train
66026,train
11888,train
36308,train
10984,train
52107,train
54345,train
41487,train
10865,train
21964,train
42168,train
63918,train
29970,train
53662,train
21340,train
30935,train
9043,train
64579,train
61156,train
17298,train
53200,train
23029,train
31096,train
51002,train
9211,train
25735,train
39190,train
53615,train
66215,train
51692,train
25704,train
39,train
25921,train
5195,train
42015,train
29048,train
21664,train
10758,train
904,train
69665,train
5521,train
20547,train
31902,train
39246,train
46889,train
50054,train
42788,train
63507,train
52742,train
22834,train
57677,train
2254,train
35656,train
66236,train
5011,train
57300,train
56495,train
60464,train
7345,train
64387,train
13729,train
18065,train
67199,train
68455,train
50442,train
9184,train
69447,train
48667,train
13887,train
395,train
30414,train
19236,train
18555,train
26230,train
56136,train
37059,train
42531,train
12639,train
51986,train
38214,train
65057,train
40934,train
38516,train
17630,train
36233,train
1798,train
4264,train
37927,train
14773,train
21741,train
59643,train
53530,train
1963,train
52471,train
14036,train
6219,train
46598,train
66185,train
22912,train
35736,train
28544,train
69629,train
35340,train
31757,train
64080,train
49643,train
40524,train
52100,train
56995,train
65414,train
20143,train
51023,train
54780,train
29738,train
28991,train
11424,train
57021,train
14722,train
68960,train
24445,train
33286,train
48256,train
69238,train
34159,train
59298,train
13716,train
29516,train
9414,train
11344,train
66335,train
50350,train
23058,train
31555,train
16278,train
33338,train
65996,train
63570,train
69612,train
8522,train
9912,train
42528,train
43706,train
31662,train
21058,train
47667,train
47215,train
59657,train
40011,train
64048,train
6015,train
15857,train
28436,train
41558,train
52657,train
40612,train
62595,train
53083,train
52689,train
62782,train
35508,train
31352,train
48810,train
43158,train
61167,train
59638,train
54000,train
45833,train
37307,train
38023,train
51135,train
1112,train
59629,train
51196,train
19548,train
1737,train
39959,train
37678,train
48027,train
56372,train
41700,train
37668,train
54447,train
20973,train
65334,train
35538,train
20317,train
35745,train
13235,train
16973,train
53935,train
50106,train
40457,train
50838,train
16479,train
63860,train
37112,train
66343,train
17412,train
50839,train
58288,train
50047,train
48817,train
41189,train
40072,train
25064,train
15719,train
56601,train
16401,train
47963,train
59459,train
64024,train
62047,train
5203,train
4017,train
61996,train
24134,train
7474,train
16938,train
32899,train
51361,train
10559,train
67128,train
42275,train
11435,train
61994,train
34681,train
52189,train
53138,train
41395,train
69890,train
1706,train
31297,train
36902,train
13484,train
48015,train
17213,train
58619,train
57015,train
36590,train
48247,train
21907,train
3840,train
21307,train
63321,train
43387,train
66203,train
3539,train
2258,train
50701,train
15869,train
64993,train
26273,train
22090,train
61498,train
58663,train
20639,train
60163,train
66646,train
38021,train
26030,train
19819,train
56129,train
21820,train
43480,train
62942,train
8907,train
11361,train
64846,train
69168,train
68341,train
7539,train
21723,train
47174,train
4113,train
22113,train
12682,train
69625,train
26190,train
21829,train
23105,train
16828,train
58806,train
63482,train
43986,train
12964,train
56620,train
14784,train
53802,train
66109,train
48629,train
1755,train
49956,train
48479,train
29591,train
51601,train
26180,train
6635,train
62811,train
3136,train
28861,train
208,train
64783,train
63355,train
61689,train
48920,train
48449,train
63906,train
65401,train
59683,train
6915,train
55063,train
21798,train
6350,train
20301,train
11617,train
39979,train
51365,train
65762,train
61173,train
39347,train
25993,train
52842,train
30203,train
53918,train
24845,train
44613,train
58916,train
68568,train
49278,train
37759,train
39311,train
58709,train
39782,train
12253,train
12911,train
17799,train
3257,train
19594,train
13968,train
16405,train
1136,train
22187,train
6418,train
41336,train
31336,train
30360,train
13820,train
11415,train
32173,train
13543,train
47302,train
66969,train
36392,train
28621,train
38539,train
396,train
9177,train
6742,train
32683,train
42364,train
27277,train
70014,train
44630,train
55135,train
620,train
67530,train
6032,train
68743,train
22226,train
67799,train
68603,train
59261,train
63595,train
70502,train
66210,train
22188,train
33720,train
31394,train
48955,train
32377,train
34768,train
3618,train
21275,train
20594,train
27291,train
28175,train
42752,train
6166,train
47086,train
67129,train
46884,train
46980,train
28584,train
8266,train
16389,train
35075,train
40530,train
35330,train
53076,train
12304,train
6629,train
21852,train
39032,train
39025,train
68835,train
13193,train
61117,train
1915,train
64439,train
61493,train
50529,train
13201,train
38358,train
1848,train
26363,train
5540,train
55541,train
58965,train
70238,train
34106,train
64651,train
24994,train
4649,train
7720,train
49711,train
928,train
69699,train
8924,train
253,train
15107,train
28879,train
46579,train
55575,train
37300,train
41789,train
3991,train
43466,train
510,train
25474,train
54558,train
4167,train
29709,train
35271,train
35371,train
52629,train
51744,train
56735,train
9023,train
65218,train
40577,train
56015,train
18392,train
15872,train
36716,train
55709,train
20294,train
61932,train
20435,train
31756,train
6505,train
54491,train
67013,train
19068,train
54842,train
43241,train
4970,train
1540,train
17935,train
7090,train
53495,train
10190,train
7333,train
307,train
25201,train
26269,train
38934,train
7816,train
23854,train
1515,train
16656,train
21600,train
26685,train
55042,train
33565,train
50550,train
47545,train
67909,train
19751,train
65935,train
14022,train
60289,train
1324,train
14094,train
40093,train
26974,train
969,train
40384,train
25487,train
70188,train
66995,train
68927,train
55543,train
32729,train
52677,train
3670,train
35451,train
4024,train
54521,train
29114,train
58295,train
47249,train
9390,train
18530,train
18678,train
44807,train
28960,train
22000,train
15812,train
15485,train
65054,train
27220,train
60205,train
33086,train
69526,train
19446,train
59625,train
53449,train
51025,train
10040,train
16682,train
3763,train
3369,train
29006,train
31047,train
9020,train
50288,train
65147,train
66478,train
27247,train
60457,train
39161,train
56251,train
12127,train
52623,train
3200,train
38355,train
42688,train
63450,train
60068,train
49179,train
11306,train
27320,train
3794,train
53604,train
52616,train
49667,train
30165,train
36884,train
18708,train
41284,train
16718,train
13762,train
28381,train
12674,train
8581,train
9626,train
10839,train
21186,train
29475,train
23308,train
1220,train
30778,train
65786,train
7679,train
53483,train
48554,train
41036,train
37568,train
32942,train
27395,train
4977,train
12342,train
55254,train
20205,train
61628,train
23974,train
12981,train
69304,train
24732,train
65027,train
37239,train
24177,train
33040,train
35165,train
57030,train
65459,train
1288,train
68525,train
685,train
53743,train
37027,train
26206,train
21128,train
56845,train
55544,train
59443,train
46977,train
67716,train
2448,train
15935,train
5612,train
58608,train
53736,train
42952,train
59892,train
5202,train
18629,train
62506,train
48273,train
39236,train
34117,train
26150,train
4653,train
50463,train
22823,train
36028,train
57709,train
69247,train
23815,train
47504,train
23422,train
37655,train
69239,train
63446,train
62895,train
39046,train
70051,train
22445,train
60149,train
69911,train
41014,train
6256,train
34278,train
34789,train
56812,train
63713,train
6498,train
18764,train
48145,train
49328,train
18490,train
20716,train
53289,train
19218,train
33751,train
45847,train
6351,train
33572,train
36493,train
7210,train
16928,train
21933,train
15230,train
17441,train
49763,train
69050,train
45532,train
48260,train
13485,train
52032,train
51170,train
7009,train
69879,train
27341,train
51896,train
35201,train
24432,train
42625,train
11036,train
36396,train
2956,train
47574,train
47858,train
7771,train
44852,train
64545,train
65928,train
70508,train
44243,train
2423,train
30574,train
41603,train
48661,train
66765,train
39423,train
66770,train
4381,train
21706,train
65293,train
34050,train
45237,train
8424,train
62225,train
40579,train
20012,train
18977,train
25694,train
13361,train
52141,train
15254,train
61061,train
10069,train
67395,train
49960,train
63727,train
52206,train
16709,train
34231,train
42601,train
65690,train
10723,train
33941,train
21025,train
7637,train
68608,train
16852,train
46570,train
67434,train
11098,train
33790,train
48837,train
12560,train
62420,train
59822,train
15537,train
58473,train
2954,train
17020,train
66890,train
36163,train
862,train
1212,train
59070,train
50470,train
26631,train
64209,train
38861,train
61532,train
29126,train
57952,train
41371,train
13576,train
776,train
3154,train
58702,train
23771,train
56461,train
58206,train
40570,train
49893,train
53659,train
8759,train
22053,train
69596,train
8697,train
60243,train
41935,train
56060,train
11282,train
35996,train
17835,train
29700,train
28299,train
57096,train
37480,train
48331,train
1622,train
50114,train
19598,train
57078,train
34342,train
10928,train
55199,train
55719,train
67687,train
5215,train
24628,train
11310,train
47164,train
42519,train
52988,train
10077,train
37552,train
68383,train
25384,train
60999,train
8023,train
5047,train
7011,train
54622,train
37949,train
46801,train
48229,train
24697,train
38842,train
62922,train
61927,train
43766,train
67287,train
53049,train
3856,train
22141,train
57990,train
30470,train
41552,train
20856,train
47921,train
66513,train
51055,train
10625,train
68405,train
58096,train
43964,train
64659,train
5142,train
51673,train
25439,train
68411,train
12422,train
6431,train
57569,train
52184,train
56132,train
22259,train
62771,train
16160,train
2440,train
47367,train
60241,train
22747,train
39322,train
42955,train
2306,train
66482,train
13976,train
24862,train
65611,train
13759,train
39763,train
34024,train
47442,train
15525,train
48783,train
28705,train
27781,train
13479,train
13333,train
56145,train
25709,train
15616,train
54533,train
7338,train
51097,train
12657,train
5888,train
54921,train
35301,train
38769,train
47526,train
26278,train
3630,train
12736,train
30331,train
14778,train
43967,train
66860,train
69370,train
42991,train
60213,train
51075,train
64377,train
69800,train
28241,train
30819,train
10354,train
23270,train
28169,train
2429,train
52370,train
41388,train
61768,train
5242,train
58030,train
68618,train
36577,train
45039,train
11260,train
46862,train
70588,train
61053,train
29280,train
19269,train
23793,train
46415,train
4366,train
34747,train
50238,train
65944,train
20466,train
13542,train
16144,train
60866,train
30313,train
61106,train
9808,train
42613,train
33535,train
14706,train
57706,train
9302,train
6140,train
6033,train
6429,train
57747,train
1142,train
55340,train
37269,train
29790,train
30957,train
17472,train
31911,train
5322,train
18385,train
23307,train
39734,train
61886,train
30527,train
52673,train
52802,train
4183,train
14765,train
39068,train
50427,train
61322,train
43868,train
1802,train
10683,train
46883,train
50630,train
64139,train
902,train
52947,train
2524,train
31655,train
7683,train
25422,train
18968,train
49511,train
68260,train
16128,train
58185,train
28406,train
34769,train
69198,train
23537,train
4362,train
55786,train
51596,train
42600,train
60524,train
67818,train
33926,train
4872,train
2291,train
47611,train
9441,train
47229,train
35016,train
50374,train
35373,train
1727,train
43137,train
5170,train
42647,train
32728,train
12722,train
25199,train
63736,train
12058,train
62637,train
10277,train
9758,train
59595,train
4209,train
40963,train
32450,train
8538,train
30142,train
54742,train
68187,train
40945,train
3698,train
16360,train
53184,train
68547,train
37010,train
7848,train
45419,train
20924,train
47892,train
64731,train
31160,train
30211,train
20668,train
2410,train
35065,train
36494,train
39267,train
45534,train
52021,train
17837,train
6710,train
13263,train
31157,train
7405,train
6563,train
45728,train
69659,train
19985,train
1513,train
54737,train
42594,train
14042,train
63866,train
58221,train
60920,train
24841,train
23273,train
62837,train
27244,train
53799,train
36566,train
41489,train
33901,train
59275,train
58426,train
29946,train
16343,train
22027,train
54246,train
41458,train
60026,train
69470,train
35854,train
36996,train
9883,train
38253,train
55205,train
43110,train
56463,train
27486,train
50338,train
13940,train
39724,train
20433,train
8644,train
16838,train
10835,train
48058,train
61398,train
18756,train
47017,train
7547,train
66531,train
66781,train
17966,train
22958,train
65585,train
45055,train
67468,train
16206,train
18617,train
4270,train
65520,train
13592,train
34273,train
38961,train
38637,train
50832,train
34417,train
24289,train
46721,train
9839,train
44664,train
24834,train
26675,train
47692,train
24960,train
59259,train
61442,train
18137,train
15729,train
2799,train
67929,train
70396,train
36993,train
11368,train
54223,train
13448,train
34847,train
16426,train
29064,train
48076,train
28081,train
23261,train
28615,train
13782,train
2369,train
6304,train
21748,train
50168,train
60852,train
25875,train
58472,train
17557,train
49875,train
63276,train
31296,train
39060,train
58579,train
68658,train
65735,train
35156,train
38233,train
65143,train
39742,train
14685,train
6308,train
69868,train
2243,train
40673,train
9385,train
60314,train
23644,train
56181,train
17359,train
55375,train
65660,train
39986,train
52129,train
20778,train
44933,train
67569,train
41002,train
63223,train
3767,train
66863,train
1367,train
67706,train
28934,train
48435,train
58693,train
52120,train
41092,train
59646,train
30000,train
11523,train
66497,train
27746,train
20468,train
26673,train
59199,train
68311,train
52585,train
53769,train
27489,train
50663,train
59672,train
4664,train
38737,train
23096,train
33877,train
62385,train
42098,train
11663,train
34492,train
51794,train
46822,train
40009,train
48874,train
33059,train
1751,train
64958,train
40439,train
69414,train
66738,train
1516,train
60139,train
38076,train
23428,train
20614,train
67252,train
47823,train
24019,train
23351,train
70463,train
28463,train
60538,train
37910,train
61209,train
52814,train
66115,train
15462,train
65419,train
13758,train
32505,train
66698,train
22410,train
34166,train
40494,train
48457,train
21000,train
54851,train
31717,train
34165,train
1574,train
53151,train
29142,train
2680,train
63605,train
45722,train
13695,train
