index,set
656,train
1,train
764,train
253,train
342,train
149,train
723,train
379,train
609,train
639,train
361,train
599,train
368,train
5,train
631,train
58,train
514,train
446,train
267,train
82,train
736,train
354,train
557,train
268,train
527,train
744,train
251,train
650,train
44,train
153,train
107,train
447,train
104,train
605,train
534,train
747,train
35,train
699,train
574,train
522,train
210,train
271,train
151,train
720,train
335,train
102,train
282,train
567,train
634,train
481,train
122,train
89,train
575,train
479,train
728,train
745,train
59,train
92,train
555,train
28,train
550,train
169,train
519,train
685,train
239,train
133,train
172,train
679,train
162,train
262,train
520,train
68,train
205,train
472,train
351,train
97,train
158,train
148,train
674,train
286,train
10,train
383,train
466,train
725,train
495,train
403,train
504,train
532,train
733,train
547,train
671,train
482,train
248,train
358,train
501,train
401,train
486,train
47,train
340,train
643,train
313,train
497,train
530,train
41,train
711,train
500,train
223,train
385,train
134,train
649,train
161,train
62,train
190,train
182,train
454,train
626,train
157,train
135,train
194,train
536,train
392,train
352,train
274,train
583,train
507,train
67,train
680,train
390,train
627,train
459,train
488,train
201,train
103,train
533,train
74,train
106,train
285,train
518,train
405,train
49,train
222,train
302,train
658,train
624,train
568,train
531,train
380,train
273,train
73,train
127,train
478,train
707,train
763,train
396,train
718,train
241,train
150,train
244,train
553,train
343,train
633,train
295,train
50,train
367,train
234,train
610,train
18,train
225,train
694,train
96,train
60,train
651,train
389,train
602,train
738,train
384,train
147,train
247,train
289,train
163,train
453,train
277,train
79,train
42,train
760,train
645,train
474,train
513,train
87,train
549,train
7,train
324,train
333,train
537,train
698,train
587,train
279,train
256,train
589,train
471,train
559,train
52,train
353,train
180,train
473,train
412,train
686,train
123,train
751,train
325,train
597,train
382,train
487,train
637,train
204,train
281,train
144,train
672,train
434,train
625,train
572,train
348,train
436,train
594,train
470,train
258,train
407,train
260,train
576,train
548,train
136,train
95,train
121,train
617,train
63,train
621,train
311,train
528,train
341,train
767,train
142,train
226,train
228,train
381,train
51,train
330,train
632,train
364,train
272,train
416,train
118,train
463,train
430,train
320,train
307,train
654,train
224,train
615,train
616,train
101,train
373,train
252,train
703,train
318,train
721,train
334,train
203,train
137,train
32,train
40,train
591,train
69,train
673,train
551,train
457,train
521,train
502,test
666,test
254,test
595,test
402,test
56,test
443,test
655,test
766,test
611,test
187,test
128,test
192,test
61,test
317,test
16,test
0,test
708,test
115,test
539,test
663,test
357,test
17,test
349,test
712,test
235,test
19,test
691,test
451,test
48,test
695,test
64,test
458,test
440,test
598,test
303,test
750,test
14,test
659,test
642,test
4,test
227,test
287,test
326,test
214,test
11,test
170,test
415,test
397,test
230,test
388,test
120,test
283,test
722,test
345,test
558,test
628,test
54,test
556,test
347,test
499,test
183,test
441,test
12,test
117,test
71,test
765,test
494,test
156,test
166,test
233,test
140,test
85,test
240,test
573,test
98,test
565,test
437,test
3,test
432,test
297,test
275,test
489,test
173,test
623,test
657,test
469,test
526,test
249,test
607,test
461,test
75,test
265,test
316,test
566,test
76,test
517,test
450,test
371,test
734,test
105,test
688,test
431,test
525,test
581,test
229,test
742,test
211,test
191,test
452,test
428,test
752,test
83,test
422,test
684,test
145,test
374,test
512,test
327,test
263,test
717,test
91,test
80,test
411,test
141,test
682,test
509,test
449,test
758,test
465,test
315,test
139,test
552,test
329,test
620,test
119,test
762,test
36,test
524,test
570,test
208,test
94,test
508,test
372,test
464,test
55,test
167,test
81,test
200,test
376,test
593,test
490,test
608,test
438,test
