split_id,tree,depth,direction,message_type,bytes,count
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,AggregatorBroadcast,BinConfiguration,28560,238
1,0,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,0,0,ShareholderToAggregator,Share,5440,2
1,0,0,AggregatorBroadcast,SplitDecision,19040,238
1,1,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,1,0,ShareholderToAggregator,Share,5440,2
1,1,0,AggregatorBroadcast,SplitDecision,19040,238
1,2,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,2,0,ShareholderToAggregator,Share,5440,2
1,2,0,AggregatorBroadcast,SplitDecision,19040,238
1,3,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,3,0,ShareholderToAggregator,Share,5440,2
1,3,0,AggregatorBroadcast,SplitDecision,19040,238
1,4,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,4,0,ShareholderToAggregator,Share,5440,2
1,4,0,AggregatorBroadcast,SplitDecision,19040,238
1,5,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,5,0,ShareholderToAggregator,Share,5440,2
1,5,0,AggregatorBroadcast,SplitDecision,19040,238
1,6,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,6,0,ShareholderToAggregator,Share,5440,2
1,6,0,AggregatorBroadcast,SplitDecision,19040,238
1,7,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,7,0,ShareholderToAggregator,Share,5440,2
1,7,0,AggregatorBroadcast,SplitDecision,19040,238
1,8,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,8,0,ShareholderToAggregator,Share,5440,2
1,8,0,AggregatorBroadcast,SplitDecision,19040,238
1,9,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,9,0,ShareholderToAggregator,Share,5440,2
1,9,0,AggregatorBroadcast,SplitDecision,19040,238
1,10,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,10,0,ShareholderToAggregator,Share,5440,2
1,10,0,AggregatorBroadcast,SplitDecision,19040,238
1,11,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,11,0,ShareholderToAggregator,Share,5440,2
1,11,0,AggregatorBroadcast,SplitDecision,19040,238
1,12,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,12,0,ShareholderToAggregator,Share,5440,2
1,12,0,AggregatorBroadcast,SplitDecision,19040,238
1,13,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,13,0,ShareholderToAggregator,Share,5440,2
1,13,0,AggregatorBroadcast,SplitDecision,19040,238
1,14,0,ClientToShareholder,CommittedGradientShare,1982064,714
1,14,0,ShareholderToAggregator,Share,5440,2
1,14,0,AggregatorBroadcast,SplitDecision,19040,238
2,0,0,ClientToShareholder,CommittedStatsShare,194208,714
2,0,0,ShareholderToAggregator,Share,480,2
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,AggregatorBroadcast,BinConfiguration,28560,238
2,0,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,0,0,ShareholderToAggregator,Share,5440,2
2,0,0,AggregatorBroadcast,SplitDecision,19040,238
2,1,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,1,0,ShareholderToAggregator,Share,5440,2
2,1,0,AggregatorBroadcast,SplitDecision,19040,238
2,2,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,2,0,ShareholderToAggregator,Share,5440,2
2,2,0,AggregatorBroadcast,SplitDecision,19040,238
2,3,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,3,0,ShareholderToAggregator,Share,5440,2
2,3,0,AggregatorBroadcast,SplitDecision,19040,238
2,4,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,4,0,ShareholderToAggregator,Share,5440,2
2,4,0,AggregatorBroadcast,SplitDecision,19040,238
2,5,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,5,0,ShareholderToAggregator,Share,5440,2
2,5,0,AggregatorBroadcast,SplitDecision,19040,238
2,6,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,6,0,ShareholderToAggregator,Share,5440,2
2,6,0,AggregatorBroadcast,SplitDecision,19040,238
2,7,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,7,0,ShareholderToAggregator,Share,5440,2
2,7,0,AggregatorBroadcast,SplitDecision,19040,238
2,8,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,8,0,ShareholderToAggregator,Share,5440,2
2,8,0,AggregatorBroadcast,SplitDecision,19040,238
2,9,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,9,0,ShareholderToAggregator,Share,5440,2
2,9,0,AggregatorBroadcast,SplitDecision,19040,238
2,10,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,10,0,ShareholderToAggregator,Share,5440,2
2,10,0,AggregatorBroadcast,SplitDecision,19040,238
2,11,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,11,0,ShareholderToAggregator,Share,5440,2
2,11,0,AggregatorBroadcast,SplitDecision,19040,238
2,12,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,12,0,ShareholderToAggregator,Share,5440,2
2,12,0,AggregatorBroadcast,SplitDecision,19040,238
2,13,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,13,0,ShareholderToAggregator,Share,5440,2
2,13,0,AggregatorBroadcast,SplitDecision,19040,238
2,14,0,ClientToShareholder,CommittedGradientShare,1982064,714
2,14,0,ShareholderToAggregator,Share,5440,2
2,14,0,AggregatorBroadcast,SplitDecision,19040,238
3,0,0,ClientToShareholder,CommittedStatsShare,194208,714
3,0,0,ShareholderToAggregator,Share,480,2
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,AggregatorBroadcast,BinConfiguration,28560,238
3,0,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,0,0,ShareholderToAggregator,Share,5440,2
3,0,0,AggregatorBroadcast,SplitDecision,19040,238
3,1,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,1,0,ShareholderToAggregator,Share,5440,2
3,1,0,AggregatorBroadcast,SplitDecision,19040,238
3,2,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,2,0,ShareholderToAggregator,Share,5440,2
3,2,0,AggregatorBroadcast,SplitDecision,19040,238
3,3,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,3,0,ShareholderToAggregator,Share,5440,2
3,3,0,AggregatorBroadcast,SplitDecision,19040,238
3,4,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,4,0,ShareholderToAggregator,Share,5440,2
3,4,0,AggregatorBroadcast,SplitDecision,19040,238
3,5,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,5,0,ShareholderToAggregator,Share,5440,2
3,5,0,AggregatorBroadcast,SplitDecision,19040,238
3,6,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,6,0,ShareholderToAggregator,Share,5440,2
3,6,0,AggregatorBroadcast,SplitDecision,19040,238
3,7,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,7,0,ShareholderToAggregator,Share,5440,2
3,7,0,AggregatorBroadcast,SplitDecision,19040,238
3,8,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,8,0,ShareholderToAggregator,Share,5440,2
3,8,0,AggregatorBroadcast,SplitDecision,19040,238
3,9,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,9,0,ShareholderToAggregator,Share,5440,2
3,9,0,AggregatorBroadcast,SplitDecision,19040,238
3,10,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,10,0,ShareholderToAggregator,Share,5440,2
3,10,0,AggregatorBroadcast,SplitDecision,19040,238
3,11,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,11,0,ShareholderToAggregator,Share,5440,2
3,11,0,AggregatorBroadcast,SplitDecision,19040,238
3,12,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,12,0,ShareholderToAggregator,Share,5440,2
3,12,0,AggregatorBroadcast,SplitDecision,19040,238
3,13,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,13,0,ShareholderToAggregator,Share,5440,2
3,13,0,AggregatorBroadcast,SplitDecision,19040,238
3,14,0,ClientToShareholder,CommittedGradientShare,1982064,714
3,14,0,ShareholderToAggregator,Share,5440,2
3,14,0,AggregatorBroadcast,SplitDecision,19040,238
4,0,0,ClientToShareholder,CommittedStatsShare,194208,714
4,0,0,ShareholderToAggregator,Share,480,2
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,AggregatorBroadcast,BinConfiguration,28560,238
4,0,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,0,0,ShareholderToAggregator,Share,5440,2
4,0,0,AggregatorBroadcast,SplitDecision,19040,238
4,1,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,1,0,ShareholderToAggregator,Share,5440,2
4,1,0,AggregatorBroadcast,SplitDecision,19040,238
4,2,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,2,0,ShareholderToAggregator,Share,5440,2
4,2,0,AggregatorBroadcast,SplitDecision,19040,238
4,3,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,3,0,ShareholderToAggregator,Share,5440,2
4,3,0,AggregatorBroadcast,SplitDecision,19040,238
4,4,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,4,0,ShareholderToAggregator,Share,5440,2
4,4,0,AggregatorBroadcast,SplitDecision,19040,238
4,5,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,5,0,ShareholderToAggregator,Share,5440,2
4,5,0,AggregatorBroadcast,SplitDecision,19040,238
4,6,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,6,0,ShareholderToAggregator,Share,5440,2
4,6,0,AggregatorBroadcast,SplitDecision,19040,238
4,7,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,7,0,ShareholderToAggregator,Share,5440,2
4,7,0,AggregatorBroadcast,SplitDecision,19040,238
4,8,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,8,0,ShareholderToAggregator,Share,5440,2
4,8,0,AggregatorBroadcast,SplitDecision,19040,238
4,9,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,9,0,ShareholderToAggregator,Share,5440,2
4,9,0,AggregatorBroadcast,SplitDecision,19040,238
4,10,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,10,0,ShareholderToAggregator,Share,5440,2
4,10,0,AggregatorBroadcast,SplitDecision,19040,238
4,11,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,11,0,ShareholderToAggregator,Share,5440,2
4,11,0,AggregatorBroadcast,SplitDecision,19040,238
4,12,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,12,0,ShareholderToAggregator,Share,5440,2
4,12,0,AggregatorBroadcast,SplitDecision,19040,238
4,13,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,13,0,ShareholderToAggregator,Share,5440,2
4,13,0,AggregatorBroadcast,SplitDecision,19040,238
4,14,0,ClientToShareholder,CommittedGradientShare,1982064,714
4,14,0,ShareholderToAggregator,Share,5440,2
4,14,0,AggregatorBroadcast,SplitDecision,19040,238
