index,set
549,train
734,train
686,train
470,train
512,train
148,train
462,train
563,train
640,train
574,train
146,train
169,train
180,train
208,train
436,train
621,train
149,train
472,train
92,train
625,train
587,train
47,train
89,train
351,train
127,train
721,train
707,train
373,train
727,train
108,train
421,train
289,train
474,train
271,train
752,train
726,train
758,train
735,train
367,train
571,train
229,train
699,train
673,train
653,train
83,train
438,train
377,train
518,train
692,train
33,train
622,train
652,train
330,train
677,train
263,train
519,train
3,train
65,train
600,train
85,train
32,train
281,train
475,train
160,train
239,train
226,train
461,train
456,train
717,train
134,train
720,train
431,train
572,train
486,train
725,train
680,train
432,train
426,train
316,train
288,train
422,train
711,train
398,train
310,train
12,train
122,train
240,train
573,train
336,train
688,train
674,train
140,train
671,train
181,train
728,train
348,train
121,train
437,train
581,train
411,train
620,train
557,train
46,train
374,train
334,train
354,train
358,train
35,train
729,train
459,train
613,train
738,train
513,train
582,train
248,train
62,train
126,train
616,train
49,train
241,train
471,train
744,train
548,train
51,train
700,train
379,train
87,train
325,train
553,train
568,train
566,train
182,train
481,train
466,train
463,train
299,train
537,train
173,train
324,train
672,train
352,train
191,train
564,train
141,train
694,train
637,train
282,train
767,train
724,train
741,train
320,train
390,train
223,train
139,train
608,train
669,train
393,train
654,train
469,train
733,train
602,train
494,train
147,train
166,train
251,train
430,train
135,train
57,train
384,train
20,train
698,train
550,train
278,train
347,train
623,train
559,train
452,train
544,train
392,train
534,train
454,train
77,train
196,train
361,train
145,train
265,train
764,train
40,train
562,train
433,train
446,train
272,train
495,train
509,train
643,train
703,train
658,train
591,train
536,train
629,train
335,train
343,train
745,train
457,train
511,train
407,train
410,train
376,train
307,train
97,train
372,train
624,train
136,train
477,train
723,train
68,train
193,test
39,test
306,test
458,test
116,test
187,test
213,test
214,test
132,test
444,test
125,test
691,test
648,test
429,test
510,test
761,test
476,test
493,test
397,test
206,test
498,test
186,test
588,test
425,test
355,test
424,test
124,test
4,test
109,test
753,test
560,test
312,test
177,test
38,test
598,test
630,test
143,test
19,test
66,test
25,test
276,test
663,test
414,test
152,test
131,test
523,test
261,test
696,test
221,test
337,test
192,test
171,test
614,test
455,test
594,test
507,test
670,test
315,test
7,test
601,test
547,test
344,test
28,test
508,test
260,test
194,test
44,test
478,test
593,test
304,test
290,test
184,test
420,test
473,test
203,test
256,test
737,test
567,test
10,test
34,test
98,test
531,test
73,test
551,test
364,test
447,test
487,test
55,test
295,test
30,test
205,test
63,test
200,test
150,test
52,test
95,test
514,test
157,test
385,test
428,test
434,test
578,test
286,test
210,test
650,test
217,test
405,test
167,test
104,test
636,test
521,test
633,test
119,test
380,test
232,test
204,test
751,test
565,test
718,test
651,test
423,test
106,test
504,test
685,test
123,test
1,test
267,test
202,test
249,test
268,test
679,test
747,test
74,test
682,test
174,test
176,test
464,test
162,test
441,test
570,test
634,test
500,test
382,test
50,test
79,test
710,test
371,test
527,test
233,test
389,test
273,test
756,test
482,test
525,test
