index,set
31370,train
2311,train
10761,train
17985,train
44773,train
3851,train
48626,train
70229,train
61498,train
47614,train
9129,train
70122,train
28985,train
52655,train
1141,train
2453,train
52720,train
21219,train
27922,train
56694,train
2308,train
16256,train
13148,train
46165,train
44595,train
16178,train
8032,train
20685,train
54061,train
29103,train
10409,train
24732,train
66193,train
47334,train
48103,train
24494,train
58256,train
41792,train
50948,train
33173,train
53398,train
20837,train
45851,train
2283,train
13318,train
27746,train
4128,train
22733,train
36028,train
12177,train
26254,train
67929,train
39188,train
17630,train
28255,train
35439,train
49723,train
63791,train
47064,train
50200,train
23817,train
31558,train
9871,train
61588,train
1006,train
9503,train
11302,train
66057,train
24352,train
33320,train
5549,train
2050,train
7780,train
61826,train
6659,train
24738,train
11070,train
33261,train
6139,train
29616,train
58375,train
22509,train
45523,train
30432,train
12524,train
10703,train
7574,train
62354,train
27494,train
27701,train
53336,train
17703,train
48039,train
17592,train
48389,train
55206,train
2189,train
1469,train
61863,train
49210,train
5200,train
15390,train
19335,train
65446,train
54709,train
35378,train
64803,train
38559,train
25206,train
9043,train
67958,train
5238,train
35361,train
8799,train
68188,train
10948,train
51352,train
37575,train
8003,train
45501,train
41083,train
12358,train
9408,train
70470,train
13785,train
15360,train
6005,train
24204,train
7994,train
3135,train
69810,train
18105,train
31056,train
5741,train
33831,train
34616,train
60459,train
58468,train
13838,train
35058,train
69628,train
17344,train
67551,train
57095,train
5263,train
43354,train
62174,train
64655,train
50060,train
34813,train
43415,train
48934,train
52253,train
56443,train
16732,train
50453,train
27196,train
2662,train
32259,train
54304,train
19780,train
14840,train
61202,train
1536,train
40158,train
6807,train
28373,train
10281,train
46462,train
36106,train
15450,train
21068,train
17341,train
13942,train
24852,train
23509,train
23326,train
61632,train
15265,train
33014,train
8624,train
1773,train
69493,train
44749,train
30565,train
36471,train
34035,train
5854,train
62494,train
42798,train
15978,train
16946,train
10424,train
70510,train
31069,train
11316,train
5919,train
15301,train
32453,train
31586,train
52678,train
11082,train
13231,train
42726,train
4330,train
38438,train
43378,train
24083,train
19786,train
49407,train
13377,train
10341,train
34869,train
21731,train
62152,train
24817,train
25781,train
5824,train
45743,train
27745,train
23535,train
25173,train
13193,train
53745,train
19844,train
2761,train
7445,train
12639,train
26115,train
66982,train
61858,train
37443,train
11788,train
14515,train
24788,train
31500,train
13934,train
6971,train
28835,train
5405,train
10475,train
17400,train
31050,train
33929,train
13813,train
54586,train
39468,train
69975,train
50718,train
18714,train
39224,train
50979,train
46978,train
12462,train
31799,train
42844,train
65604,train
7583,train
20117,train
62358,train
1478,train
54632,train
43090,train
59042,train
63194,train
40121,train
42422,train
28429,train
28139,train
49380,train
7913,train
14892,train
20206,train
46893,train
65886,train
27553,train
33951,train
16105,train
53244,train
47267,train
11829,train
8970,train
25856,train
2693,train
3866,train
38977,train
31588,train
47137,train
12895,train
60634,train
63771,train
5847,train
49445,train
25371,train
67673,train
16382,train
57807,train
16126,train
25478,train
58566,train
56656,train
47967,train
38065,train
64143,train
17472,train
26536,train
17119,train
8610,train
47629,train
37741,train
28390,train
4903,train
68300,train
55846,train
14022,train
39945,train
69550,train
31424,train
8181,train
49308,train
48695,train
54223,train
18539,train
30868,train
35513,train
54241,train
26117,train
65139,train
68920,train
64044,train
69043,train
23611,train
63669,train
24910,train
66681,train
3705,train
64724,train
27292,train
70119,train
31064,train
64553,train
64632,train
62002,train
69055,train
59533,train
38296,train
53630,train
62108,train
61402,train
33485,train
26996,train
8459,train
11671,train
29807,train
14472,train
50574,train
29383,train
22198,train
62505,train
64229,train
66060,train
57778,train
1052,train
14233,train
57273,train
46005,train
5052,train
24749,train
16667,train
58444,train
59385,train
51620,train
6839,train
2158,train
40677,train
4034,train
99,train
6577,train
21349,train
2324,train
16867,train
26633,train
41487,train
54462,train
51235,train
8305,train
50483,train
10083,train
31823,train
39317,train
29495,train
21217,train
53119,train
22086,train
51556,train
1159,train
7403,train
1090,train
13209,train
45831,train
16055,train
29611,train
52671,train
64777,train
6525,train
69648,train
43002,train
3160,train
61764,train
28065,train
63937,train
13613,train
7832,train
49971,train
67877,train
61897,train
21266,train
59261,train
22077,train
42650,train
56829,train
21252,train
35609,train
61816,train
34254,train
61220,train
44031,train
40283,train
50601,train
52186,train
38549,train
17213,train
9390,train
212,train
10695,train
23451,train
58969,train
1941,train
5643,train
34111,train
28832,train
55660,train
10267,train
8533,train
44862,train
9270,train
9366,train
31447,train
7004,train
69769,train
43087,train
17410,train
14815,train
43711,train
592,train
66927,train
25694,train
23541,train
5916,train
7227,train
6310,train
3053,train
17887,train
64144,train
40499,train
4945,train
14320,train
65735,train
26617,train
447,train
69310,train
5889,train
25590,train
68810,train
51085,train
39098,train
27490,train
59082,train
16760,train
29604,train
64118,train
9798,train
66785,train
27560,train
4493,train
20513,train
54356,train
41755,train
18671,train
64544,train
24622,train
6799,train
26667,train
19159,train
7723,train
57296,train
8319,train
48331,train
26810,train
69596,train
50822,train
47974,train
68251,train
60041,train
61517,train
67896,train
49644,train
10154,train
38509,train
28855,train
2900,train
44271,train
67033,train
10248,train
54467,train
13307,train
53599,train
53081,train
36399,train
37742,train
65903,train
52518,train
65771,train
24206,train
12777,train
28472,train
49111,train
45210,train
33195,train
61356,train
67720,train
2733,train
54868,train
39211,train
2619,train
10968,train
8486,train
41148,train
58942,train
64914,train
57581,train
3991,train
37041,train
40192,train
17070,train
41935,train
57934,train
25219,train
43116,train
70330,train
17549,train
9428,train
41910,train
38000,train
5148,train
33142,train
362,train
3797,train
46221,train
40511,train
66086,train
1155,train
66323,train
37796,train
67650,train
69190,train
10956,train
33473,train
29248,train
43204,train
37265,train
67480,train
65582,train
134,train
32807,train
29317,train
5022,train
48110,train
26748,train
29537,train
62905,train
55496,train
47323,train
32168,train
26921,train
55756,train
11071,train
31113,train
66229,train
9617,train
5360,train
1522,train
25660,train
6966,train
60467,train
8344,train
24084,train
31955,train
59822,train
65437,train
69824,train
43655,train
35022,train
36243,train
45405,train
53949,train
20493,train
35441,train
4850,train
65461,train
22779,train
62930,train
18838,train
20668,train
1142,train
16957,train
35137,train
23355,train
64221,train
51337,train
69618,train
58218,train
54052,train
25339,train
37839,train
53407,train
17480,train
7055,train
6061,train
7646,train
39136,train
47623,train
36333,train
27694,train
64098,train
46114,train
68508,train
26361,train
12384,train
9930,train
49660,train
32128,train
37463,train
38338,train
24024,train
34381,train
63375,train
9582,train
34291,train
57488,train
18183,train
16492,train
13873,train
8131,train
68669,train
40287,train
43373,train
20428,train
40579,train
26832,train
26577,train
4265,train
65481,train
38635,train
40163,train
25688,train
17102,train
57249,train
12466,train
10979,train
35477,train
13533,train
65350,train
67860,train
29612,train
13011,train
25353,train
51754,train
62145,train
3599,train
10209,train
8597,train
32859,train
3233,train
23179,train
42715,train
8465,train
45896,train
5952,train
62876,train
62716,train
38644,train
30302,train
63350,train
54310,train
66502,train
54145,train
68609,train
58230,train
61129,train
51787,train
33932,train
35667,train
22268,train
51295,train
59444,train
46146,train
29405,train
53305,train
43845,train
31499,train
32478,train
30347,train
58025,train
55092,train
67511,train
61284,train
23742,train
9,train
39660,train
42238,train
23560,train
67540,train
29157,train
290,train
11475,train
46307,train
58096,train
61060,train
8504,train
44878,train
56094,train
12066,train
22410,train
121,train
41929,train
5965,train
61561,train
54579,train
67704,train
7653,train
58268,train
78,train
50458,train
12956,train
9989,train
12746,train
41754,train
56498,train
9101,train
151,train
28039,train
20752,train
1471,train
4828,train
1306,train
21388,train
56265,train
28089,train
54568,train
46805,train
34385,train
10243,train
34615,train
37568,train
20134,train
26855,train
25018,train
21471,train
38270,train
367,train
51680,train
24713,train
1229,train
2864,train
64547,train
19245,train
49289,train
4571,train
8482,train
4441,train
37185,train
55701,train
25841,train
11745,train
54638,train
41486,train
21113,train
14325,train
51455,train
68954,train
28655,train
47556,train
593,train
43223,train
22261,train
60535,train
17114,train
29591,train
4179,train
59790,train
36743,train
13744,train
32118,train
66204,train
38192,train
43026,train
44822,train
44221,train
57516,train
65814,train
16985,train
57833,train
30853,train
17957,train
56545,train
50383,train
32889,train
25233,train
4625,train
5349,train
26597,train
7743,train
42780,train
29364,train
67010,train
29663,train
55907,train
47337,train
60895,train
44876,train
8791,train
18020,train
12538,train
26034,train
54618,train
11300,train
67431,train
15571,train
4740,train
64113,train
50081,train
25265,train
48213,train
42501,train
52877,train
57839,train
24924,train
14285,train
21763,train
14913,train
31730,train
30379,train
43293,train
855,train
56344,train
45439,train
52933,train
15685,train
54397,train
69808,train
2890,train
50305,train
66411,train
42479,train
8156,train
31047,train
33681,train
33928,train
42359,train
55304,train
46440,train
10966,train
36681,train
31173,train
33877,train
64929,train
53430,train
12044,train
9251,train
25966,train
30136,train
51512,train
18594,train
5170,train
24180,train
10024,train
62942,train
63467,train
16419,train
69659,train
27940,train
54745,train
55686,train
7903,train
28268,train
52899,train
59373,train
45587,train
31382,train
67168,train
55632,train
66238,train
63953,train
5532,train
20058,train
49194,train
6420,train
39976,train
23351,train
42305,train
50381,train
305,train
14596,train
12831,train
49145,train
14240,train
39349,train
8437,train
7840,train
9419,train
11742,train
45189,train
51074,train
17517,train
59300,train
59133,train
37341,train
12642,train
69272,train
45267,train
40207,train
13425,train
26076,train
32535,train
22979,train
53739,train
21588,train
57345,train
16024,train
45880,train
56363,train
23521,train
7431,train
12342,train
33544,train
42356,train
25007,train
14293,train
70631,train
5089,train
54288,train
4313,train
47643,train
42497,train
19634,train
67327,train
2817,train
23633,train
27537,train
10440,train
46838,train
24580,train
43926,train
19225,train
55049,train
51865,train
55425,train
65893,train
17721,train
10925,train
17191,train
32439,train
4399,train
31644,train
675,train
2183,train
60231,train
22922,train
62780,train
68935,train
29371,train
21049,train
50195,train
26494,train
36276,train
68284,train
23596,train
53719,train
59374,train
7907,train
61383,train
53789,train
12344,train
23238,train
23265,train
48033,train
15448,train
64246,train
66240,train
34220,train
21048,train
2458,train
7925,train
48751,train
29811,train
13542,train
23075,train
43278,train
16396,train
6736,train
64244,train
6597,train
31215,train
19194,train
3146,train
56236,train
42448,train
67622,train
54393,train
60110,train
2740,train
34856,train
49949,train
64641,train
12184,train
35370,train
27767,train
66691,train
7742,train
64737,train
14113,train
46457,train
51540,train
9810,train
30791,train
43714,train
67253,train
33716,train
56772,train
60637,train
22022,train
3090,train
49235,train
51474,train
10509,train
47277,train
8766,train
25672,train
67564,train
66754,train
703,train
43081,train
28461,train
30434,train
31713,train
9575,train
44124,train
33169,train
5867,train
60427,train
46562,train
30792,train
56661,train
32840,train
67923,train
51595,train
60497,train
32434,train
53913,train
44165,train
32841,train
2184,train
63062,train
60060,train
13215,train
62139,train
42414,train
63983,train
4519,train
66032,train
55415,train
36696,train
50207,train
23418,train
63001,train
38104,train
70450,train
22836,train
62016,train
65921,train
40103,train
25427,train
26252,train
44690,train
37107,train
7576,train
11097,train
53200,train
395,train
27950,train
40000,train
48407,train
944,train
10093,train
11821,train
50508,train
58591,train
32113,train
40439,train
31379,train
5873,train
20594,train
28133,train
63705,train
49972,train
30995,train
35724,train
40942,train
51958,train
38437,train
48866,train
45341,train
27430,train
57446,train
20036,train
53921,train
23696,train
18814,train
23496,train
35161,train
28484,train
49013,train
60957,train
23221,train
57500,train
47199,train
6261,train
13782,train
9303,train
543,train
68499,train
49422,train
14274,train
49304,train
65279,train
38475,train
6837,train
41665,train
5571,train
2390,train
47302,train
47841,train
51468,train
21051,train
45801,train
32843,train
29178,train
45927,train
9280,train
12821,train
55436,train
62903,train
32786,train
3524,train
38251,train
14085,train
20012,train
27281,train
3731,train
14211,train
15779,train
63240,train
45097,train
63843,train
11522,train
24121,train
51684,train
13214,train
35445,train
58295,train
52721,train
3004,train
26274,train
53941,train
52170,train
10402,train
33294,train
53292,train
60892,train
43539,train
65062,train
49805,train
48257,train
54368,train
61557,train
59762,train
67048,train
42474,train
10554,train
51864,train
2831,train
56713,train
17311,train
52599,train
46241,train
54041,train
12915,train
69677,train
430,train
36583,train
67178,train
24079,train
48345,train
70108,train
42237,train
33089,train
54348,train
48858,train
46262,train
7795,train
68344,train
22723,train
31946,train
63393,train
48260,train
42354,train
30954,train
63320,train
9299,train
8093,train
23975,train
33211,train
38471,train
32273,train
51759,train
42927,train
33916,train
16464,train
14590,train
15526,train
35253,train
31353,train
9801,train
38721,train
32326,train
11246,train
41542,train
8596,train
59541,train
52426,train
7275,train
20085,train
6339,train
29274,train
21975,train
21058,train
57146,train
35211,train
22013,train
42653,train
42698,train
66322,train
16004,train
49905,train
24382,train
23368,train
17776,train
9235,train
24199,train
48357,train
26001,train
65341,train
55331,train
51815,train
15485,train
17445,train
12410,train
69915,train
7237,train
68750,train
25932,train
28009,train
5435,train
35874,train
46213,train
53379,train
39872,train
62854,train
3248,train
68125,train
22821,train
68940,train
22400,train
9321,train
48418,train
10338,train
13840,train
70129,train
40963,train
3269,train
42444,train
47528,train
14042,train
38037,train
28841,train
19407,train
5473,train
48077,train
57363,train
51136,train
30321,train
37812,train
65995,train
32671,train
30306,train
31355,train
40961,train
49690,train
64793,train
11615,train
68444,train
3576,train
21463,train
19395,train
19290,train
7338,train
17832,train
8095,train
36388,train
65691,train
8775,train
45624,train
25733,train
52485,train
44273,train
68121,train
43495,train
44174,train
30230,train
63402,train
39179,train
674,train
7155,train
49809,train
41127,train
54025,train
49513,train
56790,train
43637,train
35113,train
26856,train
26603,train
16185,train
5761,train
3350,train
32496,train
58168,train
60853,train
34158,train
68361,train
63821,train
40517,train
11659,train
36920,train
58336,train
8888,train
3813,train
49583,train
57075,train
67727,train
49379,train
29851,train
46039,train
69938,train
19067,train
43158,train
22619,train
32627,train
63728,train
58663,train
47306,train
24658,train
55972,train
11973,train
53428,train
54813,train
28168,train
63839,train
33016,train
34222,train
14391,train
1242,train
32304,train
167,train
32083,train
3646,train
28638,train
20467,train
46714,train
923,train
61546,train
59757,train
32802,train
32347,train
37095,train
40277,train
59347,train
23483,train
35174,train
33793,train
18333,train
7095,train
11949,train
32463,train
49356,train
26611,train
38354,train
1046,train
50522,train
19564,train
707,train
4262,train
70123,train
24902,train
6558,train
46003,train
25912,train
11757,train
53260,train
64216,train
16903,train
40108,train
41346,train
5594,train
45312,train
14511,train
4512,train
18682,train
46629,train
49050,train
4017,train
13422,train
18490,train
44845,train
24,train
58736,train
66866,train
54522,train
6372,train
13235,train
15344,train
33217,train
42594,train
6886,train
61439,train
21518,train
8728,train
8158,train
30914,train
24544,train
766,train
6422,train
15288,train
38833,train
34876,train
47784,train
50514,train
17526,train
7473,train
46306,train
4540,train
29766,train
62543,train
9131,train
42739,train
42143,train
25322,train
56474,train
69623,train
52936,train
36579,train
47098,train
59331,train
42113,train
46517,train
61456,train
3203,train
23715,train
41032,train
2497,train
32845,train
18576,train
18036,train
14414,train
16514,train
1495,train
16488,train
23760,train
67670,train
20215,train
52825,train
49772,train
55833,train
14566,train
48024,train
6816,train
28094,train
35544,train
20244,train
26077,train
28435,train
7244,train
13799,train
32364,train
70361,train
46057,train
18427,train
43110,train
29413,train
52817,train
11567,train
12987,train
29888,train
61586,train
70290,train
17894,train
9406,train
1947,train
32102,train
8431,train
33820,train
65181,train
13091,train
29550,train
14986,train
12917,train
21630,train
66770,train
49495,train
20381,train
15533,train
47867,train
67571,train
32497,train
12268,train
52176,train
21735,train
64069,train
26505,train
32302,train
28644,train
17709,train
42376,train
34157,train
10715,train
35693,train
19454,train
58181,train
68654,train
34237,train
60541,train
11663,train
63680,train
35015,train
42956,train
47310,train
44842,train
59557,train
47635,train
24378,train
61197,train
51484,train
9493,train
44552,train
32199,train
63374,train
54983,train
40475,train
66546,train
2131,train
31710,train
5540,train
1033,train
30240,train
70633,train
69436,train
2499,train
27858,train
15381,train
27511,train
47346,train
4661,train
14482,train
33674,train
53917,train
34716,train
36223,train
25304,train
43006,train
12272,train
12202,train
25751,train
41728,train
15565,train
61585,train
34580,train
43245,train
8595,train
49589,train
14300,train
68565,train
53638,train
36119,train
63311,train
15484,train
56275,train
34576,train
1692,train
54035,train
25829,train
6848,train
14540,train
31973,train
41431,train
56388,train
40615,train
7441,train
25459,train
49470,train
7967,train
61830,train
20039,train
60974,train
27297,train
23308,train
15398,train
49883,train
40325,train
37455,train
29434,train
61878,train
62911,train
16934,train
40227,train
3858,train
25949,train
36671,train
326,train
65791,train
5527,train
29742,train
23191,train
14144,train
43051,train
27364,train
5072,train
14392,train
70480,train
625,train
42092,train
16108,train
61452,train
975,train
65645,train
14749,train
11547,train
34874,train
54712,train
44639,train
68219,train
54729,train
61445,train
43721,train
20765,train
69636,train
28524,train
30729,train
14029,train
59370,train
21828,train
14539,train
11975,train
60564,train
44601,train
924,train
66734,train
33295,train
68591,train
23935,train
40769,train
34606,train
44051,train
28960,train
49011,train
10050,train
52116,train
34510,train
8922,train
34789,train
5222,train
4648,train
65833,train
60277,train
52623,train
24423,train
58936,train
44940,train
194,train
44093,train
748,train
57033,train
52887,train
38075,train
48084,train
33824,train
49043,train
15259,train
21675,train
50404,train
23257,train
34321,train
5523,train
9884,train
32518,train
38073,train
13897,train
33810,train
8883,train
38701,train
49987,train
60876,train
64625,train
68167,train
31861,train
7713,train
62009,train
51851,train
39291,train
15000,train
26819,train
19544,train
53565,train
27384,train
34628,train
39335,train
3422,train
3157,train
54936,train
52650,train
8593,train
61081,train
70560,train
6957,train
17858,train
22728,train
24294,train
16298,train
54006,train
12230,train
66558,train
42499,train
43487,train
57512,train
10872,train
30011,train
63262,train
15493,train
50733,train
58313,train
31879,train
22518,train
20895,train
56313,train
55727,train
68525,train
55035,train
37239,train
25854,train
55404,train
14567,train
26465,train
32708,train
70599,train
68118,train
52148,train
69665,train
28125,train
57096,train
40657,train
15594,train
66178,train
35145,train
1095,train
68014,train
56976,train
23885,train
17066,train
34180,train
59169,train
29492,train
59892,train
21662,train
48528,train
11001,train
9716,train
68986,train
69030,train
66726,train
66527,train
66973,train
59235,train
48709,train
35515,train
7696,train
40285,train
49664,train
47086,train
33955,train
9068,train
37649,train
10542,train
25061,train
43169,train
66430,train
70132,train
57128,train
3401,train
40803,train
19600,train
31618,train
64372,train
29137,train
3750,train
11805,train
68529,train
31267,train
9887,train
59307,train
51084,train
53116,train
59553,train
48082,train
12940,train
170,train
47984,train
10712,train
46185,train
27285,train
15696,train
16979,train
63101,train
10618,train
24045,train
3687,train
6410,train
55788,train
37789,train
4684,train
9346,train
24897,train
50149,train
18401,train
29136,train
59638,train
23669,train
36602,train
37318,train
15878,train
24165,train
64725,train
38093,train
61812,train
9461,train
56416,train
55074,train
53546,train
30940,train
26140,train
67964,train
36436,train
51720,train
66690,train
50624,train
6215,train
22563,train
25896,train
17893,train
7589,train
64423,train
4268,train
57989,train
3978,train
39080,train
34285,train
33374,train
19044,train
33096,train
34278,train
15507,train
264,train
20568,train
43012,train
37347,train
29360,train
35797,train
55576,train
67223,train
15431,train
68418,train
52924,train
70647,train
68662,train
16482,train
31860,train
34683,train
37156,train
31685,train
58111,train
1714,train
18503,train
35673,train
50186,train
69238,train
9835,train
44085,train
56379,train
14273,train
22151,train
39421,train
14082,train
12040,train
11109,train
30889,train
31698,train
30008,train
31850,train
59698,train
60744,train
35878,train
49550,train
54969,train
38862,train
45686,train
32276,train
57473,train
59338,train
17313,train
40336,train
24529,train
62953,train
39090,train
66742,train
41199,train
7625,train
70140,train
68897,train
37531,train
20144,train
68857,train
65866,train
58118,train
11932,train
68878,train
39203,train
3573,train
45776,train
57089,train
17296,train
21384,train
20945,train
35899,train
35815,train
50627,train
20644,train
21362,train
29647,train
56616,train
62278,train
37773,train
50025,train
3595,train
53446,train
70497,train
37066,train
38109,train
51676,train
14999,train
10422,train
66828,train
37701,train
44766,train
56789,train
32814,train
32927,train
18342,train
25441,train
8028,train
1491,train
14828,train
35075,train
28387,train
45136,train
58277,train
61749,train
34877,train
33130,train
52154,train
8467,train
49714,train
60813,train
23990,train
9703,train
7682,train
54550,train
67509,train
29375,train
37703,train
32959,train
48034,train
30253,train
46883,train
3493,train
41292,train
17485,train
24602,train
44218,train
67452,train
5462,train
18153,train
14771,train
64774,train
18204,train
47595,train
51911,train
40051,train
15455,train
54034,train
30584,train
8415,train
38166,train
61276,train
46091,train
43123,train
48736,train
40631,train
27836,train
38657,train
17239,train
14876,train
62576,train
60727,train
33720,train
9826,train
60857,train
5634,train
48249,train
25231,train
62602,train
55890,train
52813,train
14967,train
34269,train
3719,train
836,train
24433,train
59713,train
14281,train
61744,train
14176,train
239,train
66424,train
366,train
58092,train
59089,train
27960,train
799,train
29202,train
51044,train
21803,train
25787,train
45318,train
24775,train
31956,train
1619,train
52479,train
61614,train
29328,train
44914,train
62739,train
30108,train
65577,train
61024,train
48040,train
22042,train
50251,train
37818,train
57757,train
14253,train
4833,train
68847,train
41685,train
13467,train
39908,train
65316,train
43731,train
58402,train
49762,train
33876,train
26827,train
68264,train
2500,train
66748,train
65418,train
70100,train
31573,train
69902,train
54571,train
6927,train
64872,train
12898,train
37733,train
64922,train
20842,train
63372,train
28155,train
11042,train
20880,train
64289,train
59683,train
20572,train
21921,train
27876,train
3495,train
32179,train
13321,train
37112,train
12058,train
21440,train
53740,train
61030,train
27500,train
37405,train
17755,train
11722,train
39951,train
15668,train
12730,train
43964,train
14561,train
39713,train
59907,train
43667,train
35140,train
47094,train
33933,train
14845,train
47,train
43633,train
12955,train
10574,train
36872,train
31332,train
30559,train
64095,train
29232,train
33517,train
51852,train
55879,train
43748,train
61837,train
49671,train
57936,train
64647,train
24869,train
38522,train
12269,train
2555,train
9780,train
31315,train
33152,train
48368,train
34618,train
58008,train
13964,train
57420,train
23540,train
44200,train
4647,train
1927,train
21742,train
69005,train
41995,train
3070,train
1021,train
36059,train
24403,train
2819,train
11540,train
15617,train
50678,train
17810,train
15603,train
16970,train
32706,train
61251,train
33969,train
59182,train
53489,train
29697,train
19122,train
59511,train
17331,train
49100,train
7622,train
22168,train
24863,train
56921,train
34882,train
66584,train
53440,train
59125,train
67217,train
65242,train
64267,train
70336,train
35996,train
41322,train
19013,train
47352,train
35934,train
44707,train
17052,train
59740,train
67024,train
17297,train
59561,train
26775,train
19027,train
42252,train
58937,train
70281,train
45209,train
49022,train
50440,train
38763,train
32750,train
40969,train
35605,train
60019,train
5699,train
29771,train
13574,train
19703,train
59775,train
46415,train
24564,train
56098,train
39621,train
5548,train
67090,train
32826,train
